"No.","Time","Source","Destination","Protocol","Length","Info"
"7677","77.185692","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"7683","77.270431","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
"7692","77.340918","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"7695","77.343035","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"7712","77.486833","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","525","Application Data"
"7724","77.570515","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","289","Application Data"
"7746","77.733769","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","429","Application Data"
"7752","77.771208","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","257","Application Data"
"7764","77.867553","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"7787","78.032600","162.159.136.234","10.0.0.3","TLSv1.2","98","Application Data"
"7797","78.108506","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
"7861","78.544361","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","135","Application Data"
"7862","78.546780","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"7865","78.561558","2606:4700:7::a29f:81eb","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","131","Application Data"
"7881","78.649830","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"7882","78.652094","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"7893","78.761870","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","509","Application Data"
"7968","79.690443","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","321","Application Data"
"7976","79.823999","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","207","Application Data"
"7982","79.885928","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","461","Application Data"
"7992","79.983547","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8131","80.652664","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8146","80.785142","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8147","80.787330","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8150","80.882579","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","191","Application Data"
"8151","80.906185","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","525","Application Data"
"8156","80.978808","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8225","81.305425","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","305","Application Data"
"8242","81.572572","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","445","Application Data"
"8260","81.877072","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:82eb","TLSv1.2","135","Application Data"
"8261","81.897564","2606:4700:7::a29f:82eb","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","131","Application Data"
"8287","82.270851","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8294","82.378106","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8295","82.380164","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8298","82.499101","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","509","Application Data"
"8325","82.823957","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8331","82.929435","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8340","83.088069","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","305","Application Data"
"8368","83.305348","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","445","Application Data"
"8387","83.788723","162.159.136.234","10.0.0.3","TLSv1.2","316","Application Data"
"8393","83.994901","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","257","Application Data"
"8394","84.047754","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","207","Application Data"
"8398","84.090661","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8405","84.190223","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8406","84.192325","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","289","Application Data"
"8412","84.340593","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","509","Application Data"
"8418","84.436037","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","305","Application Data"
"8433","84.684362","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","445","Application Data"
"8488","85.391325","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8499","85.497101","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8500","85.499329","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8510","85.632614","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","509","Application Data"
"8516","85.821713","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8530","86.000341","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8552","86.500912","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","321","Application Data"
"8560","86.672073","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","461","Application Data"
"8583","87.094267","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","257","Application Data"
"8594","87.194212","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8619","87.463440","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8624","87.574379","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8625","87.576314","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8630","87.697826","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","525","Application Data"
"8634","87.800760","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2600:1901:1:e52::","TLSv1.2","117","Application Data"
"8636","87.804276","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","241","Application Data"
"8638","87.870878","2600:1901:1:e52::","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","114","Application Data"
"8651","87.922830","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8660","88.192676","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"8666","88.297314","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","219","Application Data"
"8698","88.826966","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","241","Application Data"
"8705","88.899461","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","207","Application Data"
"8708","88.971239","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8713","89.028175","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"8741","89.294314","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"8752","89.294314","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","1382","Application Data"
"8764","89.294521","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"8775","89.294521","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"8787","89.294521","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"8798","89.294521","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"8821","89.314317","10.0.0.3","149.154.167.99","TLSv1.3","488","Application Data"
"8833","89.314419","10.0.0.3","149.154.167.99","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"8844","89.314419","10.0.0.3","149.154.167.99","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"8853","89.314419","10.0.0.3","149.154.167.99","TLSv1.3","1048","Application Data"
"8866","89.314779","10.0.0.3","149.154.167.99","TLSv1.3","488","Application Data"
"8883","89.391046","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"8896","89.405735","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"8904","89.414908","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","1364","Application Data, Application Data"
"8966","89.581904","10.0.0.3","149.154.167.99","TLSv1.3","488","Application Data"
"8979","89.612142","10.0.0.3","149.154.167.99","TLSv1.3","716","Application Data"
"9013","89.839974","10.0.0.3","149.154.167.99","TLSv1.3","691","Client Hello"
"9014","89.840623","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.3","187","Application Data"
"9018","89.873354","149.154.167.99","10.0.0.3","TLSv1.3","167","Application Data"
"9023","89.924717","149.154.167.99","10.0.0.3","TLSv1.3","1294","Server Hello, Change Cipher Spec, Application Data"
"9030","89.928847","149.154.167.99","10.0.0.3","TLSv1.3","420","Application Data, Application Data, Application Data"
"9032","89.930588","10.0.0.3","149.154.167.99","TLSv1.3","134","Change Cipher Spec, Application Data"
"9033","89.931444","10.0.0.3","149.154.167.99","TLSv1.3","630","Application Data"
"9047","90.008325","149.154.167.99","10.0.0.3","TLSv1.3","357","Application Data"
"9048","90.008325","149.154.167.99","10.0.0.3","TLSv1.3","357","Application Data"
"9050","90.009407","149.154.167.99","10.0.0.3","TLSv1.3","296","Application Data"
"9051","90.012114","10.0.0.3","149.154.167.99","TLSv1.3","146","Application Data"
"9053","90.012853","10.0.0.3","149.154.167.99","TLSv1.3","532","Application Data"
"9057","90.092467","149.154.167.99","10.0.0.3","TLSv1.3","183","Application Data"
"9059","90.095003","10.0.0.3","149.154.167.99","TLSv1.3","596","Application Data"
"9061","90.174446","149.154.167.99","10.0.0.3","TLSv1.3","249","Application Data"
"9062","90.178673","149.154.167.99","10.0.0.3","TLSv1.3","167","Application Data"
"9064","90.181062","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","401","Application Data"
"9065","90.211386","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","191","Application Data"
"9067","90.270446","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","207","Application Data"
"9069","90.306881","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","253","Application Data"
"9075","90.383141","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9076","90.385339","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","289","Application Data"
"9079","90.408868","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","644","Application Data"
"9084","90.449434","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","768","Application Data"
"9087","90.493683","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","848","Application Data"
"9088","90.531323","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","253","Application Data"
"9093","90.747118","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.3","321","Application Data"
"9111","90.936889","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.3","1506","Application Data [TCP segment of a reassembled PDU]"
"9114","90.937090","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.3","270","Application Data"
"9138","91.239970","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","289","Application Data"
"9152","91.391396","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9153","91.393497","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9161","91.533936","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","848","Application Data"
"9194","91.821633","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9204","91.923559","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9245","92.241458","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","305","Application Data"
"9249","92.295614","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","135","Application Data"
"9253","92.311466","2606:4700:7::a29f:81eb","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","131","Application Data"
"9269","92.406936","10.0.0.3","162.159.136.234","TLSv1.2","108","Application Data"
"9276","92.447382","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","445","Application Data"
"9282","92.490585","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
"9307","92.567170","162.159.136.234","10.0.0.3","TLSv1.2","87","Application Data"
"9330","92.596108","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2a02:26f0:8000::48f6:9799","TLSv1.2","260","Client Hello"
"9336","92.605855","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Server Hello"
"9339","92.607116","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1306","Certificate [TCP segment of a reassembled PDU]"
"9340","92.607116","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","657","Certificate Status, Server Key Exchange, Server Hello Done"
"9342","92.609821","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2a02:26f0:8000::48f6:9799","TLSv1.2","200","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9349","92.626077","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","332","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"9351","92.627399","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2a02:26f0:8000::48f6:9799","TLSv1.2","292","Application Data"
"9355","92.640387","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"9358","92.640858","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9360","92.641107","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9361","92.641107","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9363","92.641345","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9365","92.641692","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9367","92.642185","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9368","92.642362","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9369","92.642362","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9371","92.642579","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9373","92.643182","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9374","92.643404","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9376","92.643579","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9377","92.643614","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9379","92.643827","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9380","92.647910","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1506","Ignored Unknown Record"
"9382","92.648452","2a02:26f0:8000::48f6:9799","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","1476","Ignored Unknown Record"
"9386","92.649210","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2a02:26f0:8000::48f6:9799","TLSv1.2","105","Encrypted Alert"
"9447","93.207687","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9450","93.248425","162.159.136.234","10.0.0.3","TLSv1.2","211","Application Data"
"9461","93.313167","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9462","93.314522","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","191","Application Data"
"9463","93.315047","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9466","93.335908","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","241","Application Data"
"9476","93.418128","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9479","93.428306","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","509","Application Data"
"9488","93.497070","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","429","Application Data"
"9545","93.878544","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
"9548","93.882044","10.0.0.3","72.25.64.32","TLSv1.2","258","Client Hello"
"9584","94.099087","72.25.64.32","10.0.0.3","TLSv1.2","347","Server Hello, Certificate"
"9586","94.099456","72.25.64.32","10.0.0.3","TLSv1.2","396","Server Key Exchange, Server Hello Done"
"9587","94.100457","10.0.0.3","72.25.64.32","TLSv1.2","236","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"9605","94.301532","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","289","Application Data"
"9606","94.307148","72.25.64.32","10.0.0.3","TLSv1.2","60","Change Cipher Spec"
"9607","94.307355","72.25.64.32","10.0.0.3","TLSv1.2","155","Encrypted Handshake Message"
"9609","94.308166","10.0.0.3","72.25.64.32","TLSv1.2","331","Application Data"
"9610","94.308179","10.0.0.3","72.25.64.32","TLSv1.2","779","Application Data"
"9634","94.408325","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9635","94.410218","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9643","94.515850","72.25.64.32","10.0.0.3","TLSv1.2","443","Application Data"
"9644","94.516053","72.25.64.32","10.0.0.3","TLSv1.2","139","Encrypted Alert"
"9646","94.516365","10.0.0.3","72.25.64.32","TLSv1.2","139","Encrypted Alert"
"9650","94.549435","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","509","Application Data"
"9677","94.821884","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9679","94.926003","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9689","95.077055","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","305","Application Data"
"9700","95.247579","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","445","Application Data"
"9720","95.627924","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:82eb","TLSv1.2","135","Application Data"
"9721","95.630460","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
"9724","95.638178","2606:4700:7::a29f:82eb","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","131","Application Data"
"9776","96.043969","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9787","96.147916","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9788","96.149831","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9811","96.258756","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","509","Application Data"
"9819","96.325257","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","289","Application Data"
"9830","96.431038","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","191","Application Data"
"9837","96.512375","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","429","Application Data"
"9843","96.579710","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9868","96.764320","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
"9907","97.003641","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
"9939","97.289080","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9953","97.408006","149.154.167.99","10.0.0.3","TLSv1.2","93","Application Data"
"9954","97.408189","149.154.167.99","10.0.0.3","TLSv1.2","78","Application Data"
"9956","97.408320","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"9960","97.410641","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","273","Application Data"
"9974","97.513519","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
"9976","97.521412","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","191","Application Data"
"9979","97.528079","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","509","Application Data"
"9984","97.566660","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
"9996","97.646166","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"10010","97.822333","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2001:67c:4e8:f004::9","TLSv1.2","289","Application Data"
"10037","97.926249","2001:67c:4e8:f004::9","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","TLSv1.2","187","Application Data"
"10087","98.202156","2a06:c701:49af:6700:cca5:69f0:274a:4fd9","2606:4700:7::a29f:81eb","TLSv1.2","161","Application Data"
